s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
3648.000000,-36.317919,-292.872567,0.002395,10.603804,10.603804,-3.795549
3650.000000,-34.984629,-291.388711,0.003141,10.525906,10.525906,-3.940578
3652.000000,-33.659684,-289.897401,0.003534,10.442684,10.442684,-4.059758
3654.000000,-32.348942,-288.393590,0.002228,10.370235,10.370235,-4.145122
3656.000000,-31.043653,-286.885042,0.000567,10.303019,10.303019,-4.209168
3658.000000,-29.739956,-285.375119,-0.000443,10.242641,10.242641,-4.259016
3660.000000,-28.434434,-283.866773,-0.001031,10.188921,10.188921,-4.299047
3662.000000,-27.125639,-282.361267,-0.001394,10.117970,10.117970,-4.334340
3664.000000,-25.812829,-280.859263,-0.001711,10.026942,10.026942,-4.369663
3666.000000,-24.494604,-279.362011,-0.001741,9.917212,9.917212,-4.408153
3668.000000,-23.170755,-277.869726,-0.001449,9.792019,9.792019,-4.450194
3670.000000,-21.842792,-276.381101,-0.001033,9.654499,9.654499,-4.494654
3672.000000,-20.511439,-274.895506,-0.000353,9.509689,9.509689,-4.542372
3674.000000,-19.178715,-273.411140,0.000529,9.363506,9.363506,-4.592118
3676.000000,-17.847931,-271.925036,0.001215,9.221314,9.221314,-4.638202
3678.000000,-16.520910,-270.435572,0.001646,9.087146,9.087146,-4.674485
3680.000000,-15.198857,-268.941698,0.001939,8.965484,8.965484,-4.696269
3682.000000,-13.882713,-267.442617,0.002222,8.862064,8.862064,-4.702157
3684.000000,-12.572948,-265.937960,0.002716,8.777726,8.777726,-4.693196
3686.000000,-11.271165,-264.426400,0.003190,8.709256,8.709256,-4.668879
3688.000000,-9.979761,-262.905963,0.003241,8.651881,8.651881,-4.626003
3690.000000,-8.698215,-261.377204,0.003058,8.603200,8.603200,-4.564850
3692.000000,-7.425989,-259.840683,0.002715,8.560302,8.560302,-4.485415
3694.000000,-6.162657,-258.296835,0.002082,8.520275,8.520275,-4.385226
3696.000000,-4.905561,-256.747900,0.001481,8.482121,8.482121,-4.266246
3698.000000,-3.652761,-255.195488,0.001060,8.445058,8.445058,-4.133303
3700.000000,-2.403442,-253.640273,0.000662,8.408857,8.408857,-3.989190
3702.000000,-1.156001,-252.083550,0.000356,8.373832,8.373832,-3.835741
3704.000000,0.090461,-250.526042,0.000151,8.340222,8.340222,-3.673956
3706.000000,1.336340,-248.968069,-0.000109,8.308575,8.308575,-3.504442
3708.000000,2.582480,-247.410305,-0.000489,8.279808,8.279808,-3.329057
3710.000000,3.830041,-245.853678,-0.000896,8.253552,8.253552,-3.150929
3712.000000,5.080578,-244.299442,-0.001271,8.228670,8.228670,-2.974849
3714.000000,6.334860,-242.748228,-0.001722,8.204937,8.204937,-2.804621
3716.000000,7.594412,-241.201293,-0.002109,8.180506,8.180506,-2.644209
3718.000000,8.860942,-239.660065,-0.002212,8.153057,8.153057,-2.498131
3720.000000,10.134220,-238.124407,-0.002136,8.122578,8.122578,-2.367210
3722.000000,11.414180,-236.594314,-0.001839,8.088354,8.088354,-2.251676
3724.000000,12.700161,-235.069275,-0.001288,8.050127,8.050127,-2.151436
3726.000000,13.989851,-233.547371,-0.000677,8.009611,8.009611,-2.063752
3728.000000,15.281771,-232.027358,0.000093,7.967696,7.967696,-1.986777
3730.000000,16.573743,-230.507390,0.000917,7.925736,7.925736,-1.918838
3732.000000,17.862256,-228.984490,0.001449,7.885991,7.885991,-1.855666
3734.000000,19.146487,-227.457978,0.001882,7.848992,7.848992,-1.796978
3736.000000,20.425096,-225.926757,0.002233,7.815497,7.815497,-1.743406
3738.000000,21.696248,-224.389339,0.002240,7.786399,7.786399,-1.691937
3740.000000,22.960592,-222.846316,0.002059,7.761227,7.761227,-1.641938
