s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
996.000000,111.745962,249.538949,0.000008,5.909968,5.909968,0.969726
998.000000,109.809996,250.063838,0.000111,5.910931,5.910931,0.970742
1000.000000,107.873593,250.587111,0.000033,5.912186,5.912186,0.974238
1002.000000,105.937432,251.111279,0.000015,5.915386,5.915386,0.977372
1004.000000,104.001085,251.634763,-0.000011,5.920282,5.920282,0.981737
1006.000000,102.064803,252.158484,-0.000126,5.927330,5.927330,0.986088
1008.000000,100.128623,252.682581,-0.000204,5.934144,5.934144,0.990208
1010.000000,98.192706,253.207651,-0.000103,5.941835,5.941835,0.993471
1012.000000,96.257019,253.733566,0.000024,5.949467,5.949467,0.995946
1014.000000,94.321041,254.258413,-0.000056,5.955414,5.955414,0.999602
1016.000000,92.385312,254.784175,-0.000273,5.961957,5.961957,1.002352
1018.000000,90.449611,255.310038,-0.000407,5.967196,5.967196,1.005047
1020.000000,88.514758,255.839016,-0.000312,5.972567,5.972567,1.004805
1022.000000,86.579902,256.367978,-0.000258,5.976184,5.976184,1.005034
1024.000000,84.645529,256.898709,-0.000238,5.978819,5.978819,1.003794
1026.000000,82.711291,257.429929,-0.000251,5.980141,5.980141,1.002292
1028.000000,80.777313,257.962098,-0.000349,5.977440,5.977440,0.999972
1030.000000,78.843753,258.495782,-0.000325,5.974109,5.974109,0.996133
1032.000000,76.910592,259.030906,-0.000141,5.970962,5.970962,0.991027
1034.000000,74.977607,259.566671,0.000022,5.967889,5.967889,0.985503
1036.000000,73.044474,260.101896,0.000053,5.963242,5.963242,0.980964
1038.000000,71.111365,260.637214,0.000069,5.959655,5.959655,0.976864
1040.000000,69.178126,261.172061,0.000044,5.955952,5.955952,0.973862
1042.000000,67.244829,261.706694,-0.000115,5.952247,5.952247,0.971824
1044.000000,65.311590,262.241541,-0.000180,5.948760,5.948760,0.970345
1046.000000,63.378788,262.777963,-0.000023,5.945577,5.945577,0.968157
1048.000000,61.445829,263.313817,-0.000041,5.942308,5.942308,0.967262
1050.000000,59.512845,263.849584,-0.000078,5.938561,5.938561,0.966983
1052.000000,57.580243,264.386728,0.000110,5.935659,5.935659,0.965718
1054.000000,55.647238,264.922419,0.000130,5.931736,5.931736,0.966088
1056.000000,53.714184,265.457930,-0.000075,5.928062,5.928062,0.966554
1058.000000,51.781071,265.993231,-0.000110,5.924070,5.924070,0.966934
1060.000000,49.848447,266.530294,0.000165,5.922335,5.922335,0.965287
1062.000000,47.915377,267.065750,0.000296,5.919836,5.919836,0.965101
1064.000000,45.982002,267.600102,0.000187,5.916729,5.916729,0.965927
1066.000000,44.048410,268.133673,-0.000016,5.914032,5.914032,0.967576
1068.000000,42.114753,268.667005,-0.000177,5.909323,5.909323,0.969696
1070.000000,40.181510,269.201836,-0.000148,5.905194,5.905194,0.970471
1072.000000,38.248263,269.736650,-0.000073,5.900119,5.900119,0.971621
1074.000000,36.315244,270.272289,-0.000025,5.894956,5.894956,0.972070
1076.000000,34.382087,270.807430,-0.000021,5.888946,5.888946,0.973250
1078.000000,32.449085,271.343131,0.000041,5.883928,5.883928,0.974212
1080.000000,30.516001,271.878537,0.000097,5.877929,5.877929,0.976056
1082.000000,28.582749,272.413334,-0.000080,5.871051,5.871051,0.979354
1084.000000,26.649500,272.948141,-0.000230,5.864394,5.864394,0.983284
1086.000000,24.716758,273.484781,-0.000122,5.858545,5.858545,0.985879
1088.000000,22.783987,274.021316,-0.000157,5.852474,5.852474,0.988879
1090.000000,20.851290,274.558116,-0.000211,5.845376,5.845376,0.991695
1092.000000,18.919154,275.096932,-0.000039,5.838879,5.838879,0.992456
1094.000000,16.986734,275.634729,-0.000039,5.830489,5.830489,0.994180
1096.000000,15.054487,276.173146,-0.000327,5.821626,5.821626,0.995127
1098.000000,13.122348,276.711950,-0.000514,5.810465,5.810465,0.995430
1100.000000,11.191238,277.254433,-0.000317,5.800248,5.800248,0.992038
1102.000000,9.260192,277.797142,-0.000172,5.787231,5.787231,0.988801
1104.000000,7.329367,278.340636,-0.000118,5.774556,5.774556,0.985333
1106.000000,5.398786,278.884996,-0.000102,5.761544,5.761544,0.981589
1108.000000,3.468008,279.428659,-0.000264,5.745926,5.745926,0.979197
1110.000000,1.537823,279.974423,-0.000277,5.730498,5.730498,0.975199
1112.000000,-0.392195,280.520774,-0.000245,5.713769,5.713769,0.971198
1114.000000,-2.321929,281.068133,-0.000505,5.696239,5.696239,0.967105
1116.000000,-4.251325,281.616677,-0.000673,5.678558,5.678558,0.962836
1118.000000,-6.179455,282.169660,-0.000378,5.661724,5.661724,0.955406
1120.000000,-8.107482,282.722996,-0.000274,5.643426,5.643426,0.948516
1122.000000,-10.035310,283.277029,-0.000384,5.624400,5.624400,0.941592
1124.000000,-11.962419,283.833554,-0.000394,5.606461,5.606461,0.932642
1126.000000,-13.889455,284.390332,-0.000382,5.588020,5.588020,0.923638
1128.000000,-15.815594,284.950208,-0.000215,5.571558,5.571558,0.911151
1130.000000,-17.741892,285.509540,-0.000120,5.554430,5.554430,0.898583
1132.000000,-19.667808,286.070181,-0.000223,5.539131,5.539131,0.883744
1134.000000,-21.593789,286.630600,-0.000351,5.522792,5.522792,0.868006
1136.000000,-23.519017,287.193601,-0.000242,5.508782,5.508782,0.848489
1138.000000,-25.444106,287.757077,0.000016,5.495719,5.495719,0.827706
1140.000000,-27.369135,288.320757,0.000066,5.482975,5.482975,0.806219
1142.000000,-29.294496,288.883304,-0.000065,5.468634,5.468634,0.785426
1144.000000,-31.219550,289.446898,-0.000107,5.455627,5.455627,0.763217
1146.000000,-33.144592,290.010536,-0.000062,5.442115,5.442115,0.740799
1148.000000,-35.069483,290.574685,0.000091,5.429491,5.429491,0.717889
1150.000000,-36.994409,291.138720,0.000238,5.417778,5.417778,0.695168
1152.000000,-38.919827,291.701069,0.000071,5.403593,5.403593,0.674260
1154.000000,-40.845300,292.263230,-0.000165,5.388978,5.388978,0.653351
1156.000000,-42.770492,292.826355,-0.000067,5.374475,5.374475,0.631316
1158.000000,-44.695445,293.390296,0.000196,5.360059,5.360059,0.608356
1160.000000,-46.620855,293.952674,0.000276,5.344978,5.344978,0.586911
1162.000000,-48.546475,294.514331,0.000221,5.330594,5.330594,0.566072
1164.000000,-50.472462,295.074733,0.000152,5.314399,5.314399,0.546588
1166.000000,-52.398500,295.634957,0.000075,5.298395,5.298395,0.527504
1168.000000,-54.324753,296.194439,0.000013,5.282482,5.282482,0.509688
1170.000000,-56.250860,296.754426,0.000013,5.268159,5.268159,0.492116
1172.000000,-58.177103,297.313943,0.000043,5.255246,5.255246,0.476204
1174.000000,-60.103280,297.873688,0.000156,5.244114,5.244114,0.461392
1176.000000,-62.029645,298.432789,0.000228,5.233144,5.233144,0.448860
1178.000000,-63.956399,298.990544,0.000209,5.221843,5.221843,0.439583
1180.000000,-65.883206,299.548115,0.000241,5.210636,5.210636,0.432601
1182.000000,-67.810455,300.104161,0.000147,5.198455,5.198455,0.429185
1184.000000,-69.737846,300.659711,0.000041,5.186517,5.186517,0.427872
1186.000000,-71.665166,301.215508,0.000092,5.175396,5.175396,0.427600
1188.000000,-73.592667,301.770677,0.000130,5.164520,5.164520,0.428900
1190.000000,-75.520287,302.325433,0.000118,5.154110,5.154110,0.431055
1192.000000,-77.448066,302.879638,0.000112,5.142464,5.142464,0.433926
1194.000000,-79.375932,303.433536,0.000238,5.130163,5.130163,0.437444
1196.000000,-81.303962,303.986867,0.000367,5.117550,5.117550,0.442167
1198.000000,-83.232635,304.537952,0.000249,5.102590,5.102590,0.450140
1200.000000,-85.161482,305.088425,0.000076,5.087717,5.087717,0.459788
1202.000000,-87.090439,305.638513,0.000018,5.073276,5.073276,0.471115
1204.000000,-89.019338,306.188806,-0.000013,5.060272,5.060272,0.483857
1206.000000,-90.948323,306.738797,-0.000075,5.046924,5.046924,0.498288
1208.000000,-92.877136,307.289391,-0.000110,5.033999,5.033999,0.513395
1210.000000,-94.805874,307.840249,-0.000091,5.021442,5.021442,0.529502
1212.000000,-96.734450,308.391671,-0.000069,5.009170,5.009170,0.546067
1214.000000,-98.663023,308.943106,-0.000108,4.997366,4.997366,0.563157
1216.000000,-100.591459,309.495019,-0.000158,4.985647,4.985647,0.580082
1218.000000,-102.519692,310.047638,-0.000281,4.973522,4.973522,0.596671
1220.000000,-104.447768,310.600806,-0.000512,4.960449,4.960449,0.613296
1222.000000,-106.375112,311.156522,-0.000527,4.949590,4.949590,0.628242
1224.000000,-108.301799,311.714507,-0.000400,4.940587,4.940587,0.642110
1226.000000,-110.228180,312.273551,-0.000444,4.933225,4.933225,0.656114
1228.000000,-112.154040,312.834385,-0.000487,4.927368,4.927368,0.668967
1230.000000,-114.079253,313.397438,-0.000415,4.924427,4.924427,0.679861
1232.000000,-116.004088,313.961780,-0.000430,4.922804,4.922804,0.689626
1234.000000,-117.928452,314.527728,-0.000476,4.922848,4.922848,0.697830
1236.000000,-119.852183,315.095821,-0.000416,4.923722,4.923722,0.703898
1238.000000,-121.775485,315.665367,-0.000293,4.926114,4.926114,0.708656
1240.000000,-123.698380,316.236286,-0.000106,4.929924,4.929924,0.712197
1242.000000,-125.621178,316.807533,-0.000017,4.934722,4.934722,0.715036
1244.000000,-127.544091,317.378389,0.000003,4.939770,4.939770,0.716848
1246.000000,-129.466793,317.949957,0.000140,4.944637,4.944637,0.716239
1248.000000,-131.389815,318.520447,0.000263,4.948402,4.948402,0.715078
1250.000000,-133.313047,319.090229,0.000288,4.950161,4.950161,0.713020
1252.000000,-135.236740,319.658452,0.000246,4.951287,4.951287,0.711058
1254.000000,-137.160617,320.226054,0.000176,4.951602,4.951602,0.707571
1256.000000,-139.084786,320.792665,0.000012,4.951919,4.951919,0.701921
1258.000000,-141.008989,321.359158,-0.000209,4.951141,4.951141,0.690488
1260.000000,-142.932883,321.926700,-0.000241,4.950977,4.950977,0.670530
1262.000000,-144.856407,322.495495,-0.000002,4.951600,4.951600,0.639406
1264.000000,-146.779881,323.064460,0.000303,4.952877,4.952877,0.594726
1266.000000,-148.703818,323.631858,0.000367,4.952515,4.952515,0.535941
1268.000000,-150.628257,324.197550,0.000322,4.951336,4.951336,0.464157
1270.000000,-152.552898,324.762553,0.000402,4.949015,4.949015,0.377685
1272.000000,-154.478093,325.325669,0.000486,4.944665,4.944665,0.274844
1274.000000,-156.403798,325.887033,0.000614,4.938162,4.938162,0.157042
1276.000000,-158.330120,326.446281,0.000879,4.932530,4.932530,0.023116
1278.000000,-160.257453,327.002030,0.001093,4.929370,4.929370,-0.129847
1280.000000,-162.186073,327.553297,0.001170,4.928841,4.928841,-0.312332
1282.000000,-164.115958,328.100119,0.001476,4.931170,4.931170,-0.523869
1284.000000,-166.047179,328.642203,0.002264,4.939775,4.939775,-0.764902
1286.000000,-167.980885,329.175340,0.003077,4.958703,4.958703,-1.029942
1288.000000,-169.917989,329.695983,0.003561,4.990302,4.990302,-1.316520
1290.000000,-171.858766,330.202759,0.004225,5.034685,5.034685,-1.632299
