s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
664.000000,47.065465,-836.409627,0.000014,5.503799,5.665414,-1.039979
666.000000,45.534277,-835.123268,0.000077,5.519394,5.646169,-1.078912
668.000000,44.002189,-833.836559,0.000141,5.534583,5.627387,-1.113789
670.000000,42.470440,-832.550867,0.000206,5.549460,5.608948,-1.143416
672.000000,40.938163,-831.265802,0.000274,5.564201,5.590638,-1.166841
674.000000,39.405184,-829.981577,0.000339,5.578993,5.572233,-1.183089
676.000000,37.871326,-828.698403,0.000394,5.594009,5.553539,-1.191139
678.000000,36.336451,-827.416443,0.000447,5.609222,5.534681,-1.189949
680.000000,34.800445,-826.135837,0.000526,5.624480,5.515989,-1.178370
682.000000,33.263133,-824.856801,0.000638,5.639686,5.497610,-1.154679
684.000000,31.724181,-823.579738,0.000700,5.654873,5.479247,-1.115343
686.000000,30.183296,-822.305011,0.000601,5.670090,5.460571,-1.056789
688.000000,28.640778,-821.032260,0.000319,5.685314,5.441683,-0.977785
690.000000,27.097332,-819.760630,-0.000189,5.700479,5.422966,-0.878232
692.000000,25.551473,-818.486535,-0.000954,5.715622,5.404553,-0.758357
694.000000,24.010652,-817.211732,-0.001834,5.730884,5.386159,-0.620263
696.000000,22.474550,-815.931229,-0.002686,5.745375,5.368281,-0.465701
698.000000,20.945374,-814.642458,-0.003502,5.747854,5.360259,-0.296546
700.000000,19.425248,-813.343012,-0.004317,5.720485,5.377053,-0.114299
702.000000,17.916364,-812.030494,-0.005146,5.655355,5.425342,0.079896
704.000000,16.421072,-810.702522,-0.005975,5.566512,5.493456,0.284901
706.000000,14.941755,-809.356738,-0.006786,5.472039,5.566365,0.499386
708.000000,13.480838,-807.990982,-0.007585,5.389754,5.629337,0.722016
710.000000,12.040777,-806.603217,-0.008398,5.337191,5.667906,0.952205
712.000000,10.624162,-805.191454,-0.009231,5.321969,5.673533,1.190452
714.000000,9.233885,-803.753788,-0.009999,5.330906,5.650102,1.436765
716.000000,7.872816,-802.288427,-0.010591,5.348023,5.605843,1.690537
718.000000,6.543180,-800.794428,-0.011166,5.365637,5.567172,1.951469
720.000000,5.246800,-799.271382,-0.012246,5.381318,5.571800,2.220648
722.000000,3.987187,-797.717744,-0.014110,5.396229,5.643748,2.498729
724.000000,2.771660,-796.129359,-0.016729,5.418968,5.775980,2.782974
726.000000,1.610680,-794.504272,-0.020196,5.459106,5.953508,3.068556
728.000000,0.513588,-792.831280,-0.024471,5.522667,6.143840,3.346923
730.000000,-0.500697,-791.106721,-0.029462,5.612773,6.300499,3.605801
732.000000,-1.412448,-789.326058,-0.035171,5.722370,6.388159,3.830436
734.000000,-2.196207,-787.487895,-0.041171,5.818767,6.400873,4.006099
